Manufacturer,Model Name,Model Code,Model Number,Sub-model Name,Sub-model Code,Sub-model Number,Grade Name,Grade Number
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,i30 (PD) (16년~현재),107
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,1.4 터보,34
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,튜너 패키지,0
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,스마트,7
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,모던,10
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,프리미엄,4
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,스타일,13
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,1.6 터보,57
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,스포츠,5
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,스포츠 프리미엄,33
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,N Line,19
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,디젤 1.6,16
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,스마트,5
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,모던,6
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,프리미엄,5
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,더 뉴 i30 (15년~16년),41
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,i30(신형) (11년~15년),182
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,i30 (07년~11년),123
현대,i30,1131,480,i30 (PD) (16년~현재),2845,107,i30cw (08년~11년),27
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,i30 (PD) (16년~현재),107
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,더 뉴 i30 (15년~16년),41
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,1.6 VGT,24
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,유니크,1
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,PYL,23
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,TUIX,0
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,TUIX 블랙나이트,0
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,2.0 GDi,14
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,유니크,1
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,PYL,13
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,TUIX,0
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,TUIX 블랙나이트,0
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,2.0 GDi Dspec,3
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,i30(신형) (11년~15년),182
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,i30 (07년~11년),123
현대,i30,1131,480,더 뉴 i30 (15년~16년),2666,41,i30cw (08년~11년),27
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,i30 (PD) (16년~현재),107
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,더 뉴 i30 (15년~16년),41
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,i30(신형) (11년~15년),182
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,1.6 GDI,96
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,유니크,13
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,익스트림,43
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,블루세이버,0
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,PYL,39
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,PYL TUIX,0
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,TUIX 크래용,1
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,TUIX 블랙라이트,0
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,1.6 VGT,85
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,유니크,22
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,익스트림,26
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,PYL,36
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,PYL TUIX,0
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,TUIX 크래용,0
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,TUIX 블랙라이트,1
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,2.0 GDi,0
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,Younique,0
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,PYL,0
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,TUIX Black Light,0
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,2.0 GDi Dspec,1
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,Dspec M/T,1
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,Dspec A/T,0
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,TUIX,0
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,i30 (07년~11년),123
현대,i30,1131,480,i30(신형) (11년~15년),1451,182,i30cw (08년~11년),27
현대,i30,1131,480,i30 (07년~11년),1173,123,i30 (PD) (16년~현재),107
현대,i30,1131,480,i30 (07년~11년),1173,123,더 뉴 i30 (15년~16년),41
현대,i30,1131,480,i30 (07년~11년),1173,123,i30(신형) (11년~15년),182
현대,i30,1131,480,i30 (07년~11년),1173,123,i30 (07년~11년),123
현대,i30,1131,480,i30 (07년~11년),1173,123,1.6 VVT,104
현대,i30,1131,480,i30 (07년~11년),1173,123,Trendy,3
현대,i30,1131,480,i30 (07년~11년),1173,123,Deluxe,10
현대,i30,1131,480,i30 (07년~11년),1173,123,Luxury,51
현대,i30,1131,480,i30 (07년~11년),1173,123,월드컵 스페셜에디션,0
현대,i30,1131,480,i30 (07년~11년),1173,123,Premier,36
현대,i30,1131,480,i30 (07년~11년),1173,123,Premier Brown Special,0
현대,i30,1131,480,i30 (07년~11년),1173,123,Extreme,4
현대,i30,1131,480,i30 (07년~11년),1173,123,Top Vip Pack,0
현대,i30,1131,480,i30 (07년~11년),1173,123,2.0 VVT,1
현대,i30,1131,480,i30 (07년~11년),1173,123,Luxury,1
현대,i30,1131,480,i30 (07년~11년),1173,123,Premier,0
현대,i30,1131,480,i30 (07년~11년),1173,123,Extreme,0
현대,i30,1131,480,i30 (07년~11년),1173,123,1.6 VGT,11
현대,i30,1131,480,i30 (07년~11년),1173,123,Trendy,0
현대,i30,1131,480,i30 (07년~11년),1173,123,Deluxe,1
현대,i30,1131,480,i30 (07년~11년),1173,123,Premier,2
현대,i30,1131,480,i30 (07년~11년),1173,123,Luxury,5
현대,i30,1131,480,i30 (07년~11년),1173,123,Extreme,2
현대,i30,1131,480,i30 (07년~11년),1173,123,Unique,1
현대,i30,1131,480,i30 (07년~11년),1173,123,Younique,0
현대,i30,1131,480,i30 (07년~11년),1173,123,PYL,0
현대,i30,1131,480,i30 (07년~11년),1173,123,PYL Crayon,0
현대,i30,1131,480,i30 (07년~11년),1173,123,PYL Black light,0
현대,i30,1131,480,i30 (07년~11년),1173,123,1.6 GDI,7
현대,i30,1131,480,i30 (07년~11년),1173,123,Unique,0
현대,i30,1131,480,i30 (07년~11년),1173,123,Extreme,6
현대,i30,1131,480,i30 (07년~11년),1173,123,Blue Saver,0
현대,i30,1131,480,i30 (07년~11년),1173,123,Younique,0
현대,i30,1131,480,i30 (07년~11년),1173,123,PYL,1
현대,i30,1131,480,i30 (07년~11년),1173,123,PYL Crayon,0
현대,i30,1131,480,i30 (07년~11년),1173,123,PYL Black light,0
현대,i30,1131,480,i30 (07년~11년),1173,123,i30cw (08년~11년),27
현대,i30,1131,480,i30cw (08년~11년),1174,27,i30 (PD) (16년~현재),107
현대,i30,1131,480,i30cw (08년~11년),1174,27,더 뉴 i30 (15년~16년),41
현대,i30,1131,480,i30cw (08년~11년),1174,27,i30(신형) (11년~15년),182
현대,i30,1131,480,i30cw (08년~11년),1174,27,i30 (07년~11년),123
현대,i30,1131,480,i30cw (08년~11년),1174,27,i30cw (08년~11년),27
현대,i30,1131,480,i30cw (08년~11년),1174,27,1.6 VVT,26
현대,i30,1131,480,i30cw (08년~11년),1174,27,트렌디,1
현대,i30,1131,480,i30cw (08년~11년),1174,27,디럭스,6
현대,i30,1131,480,i30cw (08년~11년),1174,27,럭셔리,15
현대,i30,1131,480,i30cw (08년~11년),1174,27,프리미어,4
현대,i30,1131,480,i30cw (08년~11년),1174,27,브라운스페셜,0
현대,i30,1131,480,i30cw (08년~11년),1174,27,월드컵 스페셜 에디션,0
현대,i30,1131,480,i30cw (08년~11년),1174,27,2.0 VVT,0
현대,i30,1131,480,i30cw (08년~11년),1174,27,럭셔리,0
현대,i30,1131,480,i30cw (08년~11년),1174,27,프리미어,0
현대,i30,1131,480,i30cw (08년~11년),1174,27,익스트림,0
현대,i30,1131,480,i30cw (08년~11년),1174,27,1.6 VGT,1
현대,i30,1131,480,i30cw (08년~11년),1174,27,디럭스,0
현대,i30,1131,480,i30cw (08년~11년),1174,27,럭셔리,1
현대,i30,1131,480,i30cw (08년~11년),1174,27,프리미어,0
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,더 뉴 i40 (15년~19년),15
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,1.7 VGT,13
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,유니크,2
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,PYL,5
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,디 스펙,5
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,스마트,0
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,프리미엄,1
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,2.0 GDi,2
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,유니크,0
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,PYL,1
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,디 스펙,0
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,스마트,0
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,프리미엄,1
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,더 뉴 i40 Saloon (15년~19년),42
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,i40 (11년~15년),80
현대,i40,1234,252,더 뉴 i40 (15년~19년),2667,15,i40 Saloon (12년~15년),115
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,더 뉴 i40 (15년~19년),15
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,더 뉴 i40 Saloon (15년~19년),42
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,1.7 VGT,28
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,유니크,3
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,PYL,7
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,디 스펙,14
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,스마트,0
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,프리미엄,4
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,2.0 GDi,14
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,유니크,1
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,PYL,9
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,디 스펙,2
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,스마트,1
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,프리미엄,1
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,i40 (11년~15년),80
현대,i40,1234,252,더 뉴 i40 Saloon (15년~19년),2668,42,i40 Saloon (12년~15년),115
현대,i40,1234,252,i40 (11년~15년),1414,80,더 뉴 i40 (15년~19년),15
현대,i40,1234,252,i40 (11년~15년),1414,80,더 뉴 i40 Saloon (15년~19년),42
현대,i40,1234,252,i40 (11년~15년),1414,80,i40 (11년~15년),80
현대,i40,1234,252,i40 (11년~15년),1414,80,1.7 VGT SMART,12
현대,i40,1234,252,i40 (11년~15년),1414,80,1.7 VGT MODERN,18
현대,i40,1234,252,i40 (11년~15년),1414,80,1.7 VGT PREMIUM,2
현대,i40,1234,252,i40 (11년~15년),1414,80,1.7 VGT UNIQUE,0
현대,i40,1234,252,i40 (11년~15년),1414,80,1.7 VGT PYL,9
현대,i40,1234,252,i40 (11년~15년),1414,80,1.7 VGT D-spec,11
현대,i40,1234,252,i40 (11년~15년),1414,80,2.0 GDI SMART,2
현대,i40,1234,252,i40 (11년~15년),1414,80,2.0 GDI MODERN,10
현대,i40,1234,252,i40 (11년~15년),1414,80,2.0 GDI PREMIUM,6
현대,i40,1234,252,i40 (11년~15년),1414,80,2.0 GDI UNIQUE,0
현대,i40,1234,252,i40 (11년~15년),1414,80,2.0 GDI PYL,5
현대,i40,1234,252,i40 (11년~15년),1414,80,2.0 GDI D-spec,5
현대,i40,1234,252,i40 (11년~15년),1414,80,i40 Saloon (12년~15년),115
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,더 뉴 i40 (15년~19년),15
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,더 뉴 i40 Saloon (15년~19년),42
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,i40 (11년~15년),80
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,i40 Saloon (12년~15년),115
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,1.7 VGT SMART,20
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,1.7 VGT MODERN,17
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,1.7 VGT PREMIUM,8
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,1.7 VGT UNIQUE,0
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,1.7 VGT PYL,14
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,1.7 VGT D-spec,11
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,2.0 GDI SMART,7
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,2.0 GDI MODERN,15
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,2.0 GDI PREMIUM,6
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,2.0 GDI UNIQUE,0
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,2.0 GDI PYL,10
현대,i40,1234,252,i40 Saloon (12년~15년),1431,115,2.0 GDI D-spec,7
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,갤로퍼2 (97년~03년),16
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,숏보디 터보STD,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,숏보디 터보엑시드,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,숏보디 인터쿨러슈퍼,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,숏보디 이노베이션 터보,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,숏보디 이노베이션 인터쿨러,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,6인승 롱보디 디젤엑시드,1
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,6인승 롱보디 터보엑시드,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,6인승 롱보디 인터쿨러엑시드,1
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,6인승 롱보디 인터쿨러슈퍼,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,6인승 롱보디 V6 골드,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,6인승 인터쿨러슈퍼,1
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,6인승 터보엑시드,2
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,7인승 디젤엑시드,1
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,7인승 터보엑시드,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,7인승 인터쿨러엑시드,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,7인승 인터쿨러슈퍼,2
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,고급형,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,기본형,1
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,최고급형,1
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,7인승 LPG V6 엑시드,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,9인승 디젤엑시드,3
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,9인승 터보엑시드,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,9인승 V6 LPG,5
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,픽업트럭,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,숏보디 5인승,0
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,갤로퍼밴2 (97년~03년),10
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,갤로퍼 (91년~97년),7
현대,갤로퍼,1119,35,갤로퍼2 (97년~03년),1152,16,갤로퍼밴 (91년~97년),2
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,갤로퍼2 (97년~03년),16
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,갤로퍼밴2 (97년~03년),10
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,디젤엑시드 (숏보디),1
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,터보 (숏보디),2
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,인터쿨러엑시드 (숏보디),0
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,이노베이션 터보(롱보디),1
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,이노베이션 터보(숏보디),1
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,이노베이션 터보 엑시드,1
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,디젤엑시드 (롱보디),1
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,이노베이션 인터쿨러(숏바디),1
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,V6 LPG EXCEED,2
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,갤로퍼 (91년~97년),7
현대,갤로퍼,1119,35,갤로퍼밴2 (97년~03년),1151,10,갤로퍼밴 (91년~97년),2
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,갤로퍼2 (97년~03년),16
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,갤로퍼밴2 (97년~03년),10
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,갤로퍼 (91년~97년),7
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,지프 표준형,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,지프 엑시드,3
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,지프 터보엑시드,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,지프 인터쿨러엑시드,3
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,지프 인터쿨러슈퍼엑시드,1
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,지프 V6-3000,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,지프 V6 골드,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,S 표준형,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,S 엑시드,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,S V6-3000,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,S V6 골드,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,S 터보 STD,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,S 터보엑시드,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,S 인터쿨러엑시드,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,S 인터쿨러슈퍼엑시드,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,S XL,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,9 엑시드,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,9 터보엑시드,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,9 XL 2WD,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,9 XL 4WD,0
현대,갤로퍼,1119,35,갤로퍼 (91년~97년),1150,7,갤로퍼밴 (91년~97년),2
현대,갤로퍼,1119,35,갤로퍼밴 (91년~97년),1149,2,갤로퍼2 (97년~03년),16
현대,갤로퍼,1119,35,갤로퍼밴 (91년~97년),1149,2,갤로퍼밴2 (97년~03년),10
현대,갤로퍼,1119,35,갤로퍼밴 (91년~97년),1149,2,갤로퍼 (91년~97년),7
현대,갤로퍼,1119,35,갤로퍼밴 (91년~97년),1149,2,갤로퍼밴 (91년~97년),2
현대,갤로퍼,1119,35,갤로퍼밴 (91년~97년),1149,2,터보엑시드(숏바디),0
현대,갤로퍼,1119,35,갤로퍼밴 (91년~97년),1149,2,디젤엑시드,0
현대,갤로퍼,1119,35,갤로퍼밴 (91년~97년),1149,2,V6 LPG엑시드(숏바디),1
현대,갤로퍼,1119,35,갤로퍼밴 (91년~97년),1149,2,터보엑시드(이노베이션),1
현대,갤로퍼,1119,35,갤로퍼밴 (91년~97년),1149,2,인터쿨러엑시드(이노베이션),0
현대,갤로퍼,1119,35,갤로퍼밴 (91년~97년),1149,2,슈퍼밴(롱밴),0
현대,갤로퍼,1119,35,갤로퍼밴 (91년~97년),1149,2,이노베이션(숏바디),0
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,디 올 뉴 그랜저 (22년~현재),156
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,2.5 가솔린 2WD,80
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,프리미엄,16
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,익스클루시브,40
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,캘리그래피,24
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,캘리그래피 블랙 익스테리어,0
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,캘리그래피 블랙 잉크,0
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,3.5 가솔린 2WD,22
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,프리미엄,5
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,익스클루시브,6
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,캘리그래피,11
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,캘리그래피 블랙 익스테리어,0
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,캘리그래피 블랙 잉크,0
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,3.5 가솔린 AWD,8
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,프리미엄,1
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,익스클루시브,2
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,캘리그래피,5
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,캘리그래피 블랙 익스테리어,0
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,캘리그래피 블랙 잉크,0
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,3.5 LPG 일반,16
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,프리미엄,9
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,익스클루시브,7
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,3.5 LPG 장애인용,0
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,프리미엄 플러스,0
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,익스클루시브 플러스,0
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,3.5 LPG 택시,30
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,고급형,30
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,디 올 뉴 그랜저 하이브리드 (22년~현재),102
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,더 뉴 그랜저 (19년~22년),"1,623"
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,더 뉴 그랜저 하이브리드 (19년~22년),472
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,그랜저IG (16년~19년),"1,799"
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,그랜저IG 하이브리드 (17년~19년),262
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,그랜저HG (11년~17년),"2,944"
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,그랜저 하이브리드 (13년~17년),171
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,더 럭셔리 그랜저 (09년~11년),131
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,그랜저 뉴 럭셔리 (08년~09년),172
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,그랜저TG (05년~08년),240
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,뉴그랜저XG (02년~05년),19
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,그랜저XG (98년~02년),1
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,뉴그랜저 (92년~98년),8
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 (22년~현재),3301,156,그랜저 (86년~92년),28
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 하이브리드 (22년~현재),3302,102,디 올 뉴 그랜저 (22년~현재),156
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 하이브리드 (22년~현재),3302,102,디 올 뉴 그랜저 하이브리드 (22년~현재),102
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 하이브리드 (22년~현재),3302,102,1.6 터보 가솔린,102
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 하이브리드 (22년~현재),3302,102,프리미엄,8
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 하이브리드 (22년~현재),3302,102,익스클루시브,37
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 하이브리드 (22년~현재),3302,102,캘리그래피,56
현대,그랜저,1101,"8,128",디 올 뉴 그랜저 하이브리드 (22년~현재),3302,102,캘리그래피 블랙 익스테리어,0
